Time_s,Probe1_Elevation_m,Probe2_Elevation_m,Probe3_Elevation_m
156.8,0.424759915033976,-0.378777386347453,-0.647508930365245
157,-0.0519275163014736,-0.287257076899211,-0.184748958746592
157.2,-0.444602916081747,-0.144019962946574,0.186759639581044
157.4,-0.709524104436239,0.255855677922566,0.423636127312978
157.6,-0.842935511906942,0.637565730412801,0.798149753411611
157.8,-0.869693705876669,0.989260791142781,1.23585479338964
158,-0.816202113469442,1.34895431836446,1.53103129943212
158.2,-0.776149699529013,1.66755211194356,1.56486766417821
158.4,-0.709524104436239,1.83761322339376,1.77812068541845
158.6,-0.682916591008505,1.83761322339376,1.95629756530126
158.8,-0.669622371037802,1.82549774487813,2.03385036071142
159,-0.616509387334188,1.83761322339376,1.84508006652196
159.2,-0.576744029362997,1.82549774487813,1.33842341979345
159.4,-0.55026716931661,1.7162486298879,1.19013087828954
159.6,-0.589994380315146,1.21306049664815,1.09844844420751
159.8,-0.643053004582724,0.548956988652547,0.716695476373037
160,-0.682916591008505,0.114598391850789,0.716695476373037
160.2,-0.696214625676474,-0.0791424528757734,0.517779994805654
160.4,-0.736152598698935,-0.418094517389934,0.340976405938466
160.6,-0.802844950993856,-0.734537960688273,0.139122653802236
160.8,-0.869693705876669,-0.960794331232707,0.0675017126401265
161,-0.909885356267294,-1.0276707426707,-0.136512111822764
161.2,-0.923292109807333,-1.05446612993876,-0.354285549322764
161.4,-0.950126597722372,-1.04106795946757,-0.549401592413584
161.6,-0.923292109807333,-1.18881595293681,-0.684393238226573
161.8,-0.856313655217489,-1.26971805254618,-0.783006023565928
162,-0.816202113469442,-1.21575153032939,-0.869597744146983
162.2,-0.816202113469442,-1.0276707426707,-1.00624496857325
162.4,-0.802844950993856,-1.00089824358622,-1.08107883850733
162.6,-0.736152598698935,-1.04106795946757,-1.11857731262843
162.8,-0.60324854596456,-0.827488781611125,-1.23139030853907
163,-0.51059717877706,-0.602266194025676,-1.26910431305567
163.2,-0.378770778020224,-0.457461239496867,-1.15613109985987
163.4,-0.2083243821462,-0.418094517389934,-0.906795810858409
163.6,-0.0259437058766689,-0.418094517389934,-0.807716678778331
163.8,0.116508534113565,-0.457461239496867,-0.598404239813487
164,0.219643643061319,-0.496883274714152,-0.598404239813487
164.2,0.283911755243937,-0.54952800432841,-0.598404239813487
164.4,0.36082844988505,-0.628672482172648,-0.549401592413584
164.6,0.437529614130655,-0.708034397761027,-0.451657604376475
164.8,0.501282742182413,-0.761060597101848,-0.354285549322764
165,0.53946500078837,-0.827488781611125,-0.342139553229014
165.2,0.729563763300577,-0.854102017084758,-0.378592800299327
165.4,0.980971386591593,-0.907397152582805,-0.257269214789073
165.6,1.10580067888896,-0.774337650934855,-0.196816753546397
165.8,1.143133213679,-0.694796444574992,-0.160617183844249
166,1.11824994341532,-0.431207539240519,-0.00431854645411178
166.2,1.1555672194163,-0.287257076899211,0.0794522054990132
166.4,1.20524792925517,-0.0791424528757734,0.210547138055166
166.6,1.25483136431376,0.101722834904988,0.400047946770986
166.8,1.36606984392802,0.332606433232625,0.482519794305166
167,1.56268506304423,0.523588298161824,0.611579585870107
167.2,1.70919232622782,0.801397441228231,0.867767024834951
167.4,1.74569707171122,1.08894741376241,1.0524737127622
167.6,1.73353772417704,1.28726112683614,1.23585479338964
167.8,1.6116104628245,1.29961502393087,1.22442882140477
168,1.42766385332743,1.42279541333516,1.07547061522802
168.2,1.08087544695536,1.59435379346212,0.948743511041005
168.4,0.641017964045206,1.63097679456075,0.78653209288915
168.6,0.142326405207315,1.63097679456075,0.693374324639638
168.8,-0.299972483952841,1.38589584668477,0.470753360589345
169,-0.643053004582724,1.26254761060079,0.411845851739248
169.2,-0.909885356267294,1.22544109662374,0.435426402886709
169.4,-1.19283098920186,1.23781406720479,0.458982158501943
169.6,-1.46498388989767,1.43508255322774,0.435426402886709
169.8,-1.71448893292745,1.48418915112813,0.340976405938466
170,-1.9106006120046,1.41050636609395,0.162953067620595
170.2,-2.04985041364034,1.18828022321065,0.0435816534360249
170.4,-2.13139719708761,0.926780818303426,0.0794522054990132
170.6,-2.13139719708761,0.801397441228231,0.0675017126401265
170.8,-2.0847720597585,0.523588298161824,0.00765960295995072
171,-2.01497263654073,0.46006786664327,-0.100395511786143
171.2,-1.9106006120046,0.166046260197957,-0.100395511786143
171.4,-1.82968802197774,-0.170008541742961,-0.160617183844249
171.6,-1.76051134808858,-0.287257076899211,-0.112424205938975
171.8,-1.64560026868184,-0.404984356562297,-0.0163071862856548
172,-1.43764681561788,-0.708034397761027,-0.124464344183604
172.2,-1.1792888139089,-0.854102017084758,-0.402928661505381
172.4,-0.936710307439169,-0.827488781611125,-0.427282642523448
172.6,-0.722831675847372,-0.787614704767863,-0.549401592413584
172.8,-0.470983455022177,-0.867418171564738,-0.758314441839854
173,-0.221397349675497,-0.880738140741984,-0.906795810858409
173.2,0.0129776503245029,-0.894061924616496,-1.09357292572657
173.4,0.181013157526651,-1.16189563433329,-1.18118984619776
173.6,0.283911755243937,-1.26971805254618,-0.919207882086436
173.8,0.36082844988505,-2.2164324537913,-0.758314441839854
174,0.39920621172587,-2.58114326159159,-0.881986927191416
174.2,0.39920621172587,-2.59525859514872,-1.0187047235171
174.4,0.373628666559854,-2.58114326159159,-1.09357292572657
174.6,0.411985447565714,-2.51066100756327,-1.42048389832179
174.8,0.475797703425089,-2.32817733446757,-1.62367279450099
175,0.641017964045206,-2.00803840319316,-1.70027096192042
175.2,0.817819645563761,-1.7050045744578,-1.63642532745997
175.4,0.918336918512979,-1.37793433825175,-1.4964993707339
175.6,1.00597958819071,-0.987527729670207,-1.33206875244776
175.8,1.143133213679,-0.615465046564738,-1.20627624909083
176,1.36606984392802,-0.274206043879191,-1.11857731262843
176.2,1.58715825335185,0.0630618317921954,-0.721325229803721
176.4,1.78215031878153,0.409154055913289,-0.281486820379893
176.6,1.92746167437235,0.87669384320577,0.103337932427724
176.8,1.97572331682841,1.03914844830831,0.506028819878896
177,1.90330128924052,1.03914844830831,0.681701351006826
177.2,1.77000813738505,1.05160724957784,1.32704417785009
177.4,1.6116104628245,1.38589584668477,1.85622470458349
177.6,1.40304188982646,1.47192108472188,1.87849872191747
177.8,1.19283299700419,1.47192108472188,1.86736552794774
178,0.918336918512979,1.77699386914571,2.05596606810888
178.2,0.590286305109659,2.04271805127462,2.12218730529149
178.4,0.245370915095011,2.3178225739797,1.84508006652196
178.6,-0.0389356110890713,2.50758659680684,1.58739917357763
178.8,-0.378770778020224,2.7546836121877,1.5197417028745
179,-0.762807795842489,2.89488708813985,1.40656917174657
179.2,-1.12519926770528,2.84823524792989,1.17868964751561
179.4,-1.38306040509542,2.57841598828634,0.856172252496084
179.6,-1.55399985059102,2.1506968720754,0.611579585870107
179.8,-1.66854567273458,1.72840607007345,0.482519794305166
180,-1.68002314313253,1.64317428906759,0.340976405938466
180.2,-1.64560026868184,1.63097679456075,0.115268398125966
180.4,-1.54257769330343,1.64317428906759,-0.172681163946788
180.6,-1.42399210675558,1.64317428906759,-0.500484775702159
180.8,-1.3285750840505,1.64317428906759,-0.684393238226573
181,-1.28778452618917,1.64317428906759,-0.807716678778331
181.2,-1.27419848187765,0.951787112553914,-0.844827961126963
181.4,-1.3285750840505,-1.48655593554179,-0.869597744146983
181.6,-1.43764681561788,-1.84236323992411,-0.869597744146983
181.8,-1.47866244061788,-1.91127860705058,-0.869597744146983
182,-1.49234194501241,-1.73242747942607,-0.894391369024913
182.2,-1.47866244061788,-1.51377284685771,-0.795356105963389
182.4,-1.49234194501241,-1.37793433825175,-0.783006023565928
182.6,-1.51973433240255,-1.29673183123271,-0.820078205267588
182.8,-1.53115267499288,-1.18881595293681,-0.832451175848643
183,-1.49234194501241,-0.536355854670207,-0.956471752325694
183.2,-1.35580439313253,-0.326445461908976,-0.869597744146983
183.4,-1.16575903638204,-0.131030918757121,-0.881986927191416
183.6,-0.950126597722372,-0.105073811213176,-0.931619953314463
183.8,-0.696214625676474,-0.157011868158976,-0.869597744146983
184,-0.352475116093954,-0.274206043879191,-0.832451175848643
184.2,9.58697001074427e-06,-0.33951938311259,-0.770656894842784
184.4,0.335214665095011,-0.365687252680461,-0.844827961126963
184.6,0.615663578669229,-0.867418171564738,-0.906795810858409
184.8,0.893245747248331,-1.12156474749247,-0.919207882086436
185,1.1555672194163,-1.40505397478739,-0.8572057000796
185.2,1.43996815935771,-1.581928135554,-0.894391369024913
185.4,1.6238289381663,-1.71871364275614,-0.919207882086436
185.6,1.73353772417704,-1.78734481493632,-0.993793796698252
185.8,1.86701398150126,-1.80108916918437,-0.919207882086436
186,2.03592877642314,-1.73242747942607,-0.758314441839854
186.2,2.21570973650614,-1.581928135554,-0.524929355780284
186.4,2.35866170183817,-1.37793433825175,-0.20890362183253
186.6,2.41799741045634,-1.16189563433329,0.0675017126401265
186.8,2.44169240252177,-0.960794331232707,0.447208095391591
187,2.44169240252177,-0.827488781611125,0.832983661492666
187.2,2.3348942305247,-0.404984356562297,1.21300284941991
187.4,2.17985730425517,-0.0661858336130781,1.80045573790868
187.6,2.02389340655009,0.0501624329884844,2.19922702391942
187.8,1.80642514483134,0.0630618317921954,2.15523212035497
188,1.48912053362528,0.191735385258992,2.03385036071142
188.2,1.06841092363993,1.23781406720479,1.86736552794774
188.4,0.602975895563761,1.69190895398458,1.71096866210302
188.6,0.116508534113565,1.98255073865255,1.08695952971776
188.8,-0.326213786443075,2.16266739209493,0.646664310296376
189,-0.696214625676474,2.3772650941213,0.423636127312978
189.2,-1.03079790814718,2.48394119580587,0.293620754082998
189.4,-1.34218592389425,2.91818344434102,0.151037860711416
189.6,-1.63413233502706,3.11540520032247,0.0435816534360249
189.8,-1.89902491315206,3.21924507459005,-0.0163071862856548
190,-2.09642405255636,3.18467247327169,-0.00431854645411178
190.2,-2.26001162274679,2.71952545483907,-0.088362049261729
190.4,-2.37744040234884,2.19854652722677,0.0316149481137593
190.6,-2.47173304303487,2.06675445874532,0.174860645135244
190.8,-2.48354143842061,1.58212959607442,-0.0523074380556743
191,-2.41276449902852,0.675459979375203,-0.281486820379893
191.2,-2.28346056683858,0.268656848271688,-0.561644863287608
191.4,-2.18978590710958,-0.00149142901102728,-0.844827961126963
191.6,-2.10807223065694,-0.144019962946574,-1.10607464234034
191.8,-1.99174875958761,-0.483734966913859,-1.20627624909083
192,-1.82968802197774,-0.894061924616496,-1.38255531708399
192.2,-1.58831591351827,-1.09470641771952,-1.48381740967433
192.4,-1.233482310613,-1.35084617296855,-1.72585041443507
192.6,-0.816202113469442,-1.63656795183818,-1.68748695770899
192.8,-0.339338252385458,-1.69130599657695,-1.66194660584132
193,0.129423191706339,-1.69130599657695,-1.59819157044093
193.2,0.628340771357218,-1.69130599657695,-1.4964993707339
193.4,1.01847939745585,-1.88369548479716,-1.509188961188
193.6,1.35373120562235,-2.07733524004618,-1.53458912293116
193.8,1.6726398970286,-2.14680850664775,-1.48381740967433
194,1.91538434282939,-2.02188384691874,-1.40783722321192
194.2,2.07198148028056,-1.86991107622782,-1.24395878235499
194.4,2.13196568743388,-1.56828487078349,-1.10607464234034
194.6,2.07198148028056,-1.40505397478739,-0.783006023565928
194.8,1.86701398150126,-1.31025111834208,-0.573889087835948
195,1.53818135515849,-0.987527729670207,-0.46385795990626
195.2,1.1555672194163,-0.880738140741984,-0.148564647833506
195.4,0.754812290827433,-0.854102017084758,0.234306979974111
195.6,0.348027279535929,-0.694796444574992,0.376433063348134
195.8,0.0129776503245029,-0.562700153986613,0.670028377374013
196,-0.26065535291036,-0.326445461908976,0.948743511041005
196.2,-0.431423137029013,-0.365687252680461,1.09844844420751
196.4,-0.52381510480245,-0.431207539240519,1.25868384917577
196.6,-0.51059717877706,-0.365687252680461,1.40656917174657
196.8,-0.418247172673544,-0.131030918757121,1.47453563292821
197,-0.26065535291036,0.0372592194875079,1.44057719786962
197.2,-0.0519275163014736,0.140334246953328,1.50844638427099
197.4,0.181013157526651,0.140334246953328,1.75575702269872
197.6,0.39920621172587,0.345380900700887,1.95629756530126
197.8,0.628340771357218,0.421893237431844,1.95629756530126
198,0.855560352961222,0.574302790959676,1.93409411986669
198.2,1.01847939745585,0.725905536015828,1.92298572142919
198.4,1.11824994341532,1.03914844830831,1.92298572142919
198.6,1.18041997210185,1.274911998113,1.7333704717954
198.8,1.16799741045634,1.48418915112813,1.5197417028745
199,1.08087544695536,1.44736969312032,1.14433257659276
199.2,0.9434090162913,1.42279541333516,0.588160205682119
199.4,0.767424633661905,1.32429420789083,0.127199817498525
199.6,0.590286305109659,1.17588054974874,-0.366439174811045
199.8,0.386419346491495,1.08894741376241,-0.807716678778331
200,0.181013157526651,0.989260791142781,-1.14360458771388
200.2,-0.0649280045827236,0.964285014470418,-1.38255531708399
200.4,-0.313088366826376,0.926780818303426,-1.509188961188
200.6,-0.60324854596456,0.788825152715047,-1.64917786041896
200.8,-0.896479556401571,0.763674853642781,-1.89273006836573
201,-1.12519926770528,0.801397441228231,-2.03474647919337
201.2,-1.28778452618917,0.612279055913289,-1.98301536957423
201.4,-1.41034311993917,0.447347758611043,-1.95718986908595
201.6,-1.50603480084737,0.178891299565633,-1.91849739472071
201.8,-1.61121363385518,-0.0791424528757734,-1.94428474823634
202,-1.65707297070821,-0.261158825556437,-1.89273006836573
202.2,-1.69150538190206,-0.33951938311259,-1.44579822937648
202.4,-1.65707297070821,-0.391878964106242,-1.28168041626612
202.6,-1.62266916974386,-0.602266194025676,-1.04363853851954
202.8,-1.56543726666768,-0.668328167597453,-1.13109142700831
203,-1.46498388989767,-0.974156262079875,-1.23139030853907
203.2,-1.31497568829854,-1.13499820391337,-1.28168041626612
203.4,-1.12519926770528,-1.16189563433329,-1.30686504761378
203.6,-0.856313655217489,-1.16189563433329,-1.25652344147364
203.8,-0.60324854596456,-1.31025111834208,-1.21883327881495
204,-0.378770778020224,-1.84236323992411,-1.11857731262843
204.2,-0.234479853947958,-1.86991107622782,-1.10607464234034
204.4,-0.13001627667745,-1.88369548479716,-0.807716678778331
204.6,-0.0389356110890713,-1.84236323992411,-0.549401592413584
204.8,0.0518475081125889,-1.73242747942607,-0.549401592413584
205,0.103588154474894,-1.41862285296122,-0.257269214789073
205.2,0.232511570612589,-1.13499820391337,0.423636127312978
205.4,0.39920621172587,-1.01428020159404,0.832983661492666
205.6,0.590286305109659,-0.854102017084758,1.12139480193456
205.8,0.767424633661905,-0.800904156366984,1.30427806456884
206,0.955934574762979,-0.800904156366984,1.48584430297216
206.2,1.13069348589579,-0.787614704767863,1.49714534362157
206.4,1.26721768633525,0.191735385258992,1.68854777892431
206.6,1.41535763994853,0.776257632573445,1.78929202636083
206.8,1.58715825335185,0.87669384320577,1.85622470458349
207,1.70919232622782,0.889222262700399,1.8896261938413
207.2,1.74569707171122,0.889222262700399,1.86736552794774
207.4,1.69701962725321,0.599625705083211,1.81162517150243
207.6,1.53818135515849,0.472783206303914,1.78929202636083
207.8,1.35373120562235,0.498199580510457,1.86736552794774
208,1.143133213679,0.472783206303914,1.84508006652196
208.2,0.9434090162913,0.358146785100301,1.6324068792661
208.4,0.780029347101847,0.0630618317921954,1.37251727660497
208.6,0.615663578669229,0.166046260197957,0.960286784966787
208.8,0.45029263750712,0.243038295110066,0.364623714288076
209,0.245370915095011,0.345380900700887,0.0794522054990132
209.2,0.0647888685862217,0.561637996037801,-0.257269214789073
209.4,-0.0259437058766689,0.536280749638875,-0.622943233648936
209.6,-0.143048236211142,0.574302790959676,-0.981346439520518
209.8,-0.313088366826376,0.813961146672566,-1.28168041626612
210,-0.470983455022177,0.976774333318074,-1.36992771546046
210.2,-0.616509387334188,0.964285014470418,-1.3446849099795
210.4,-0.696214625676474,0.851616977055867,-1.28168041626612
210.6,-0.722831675847372,0.612279055913289,-1.11857731262843
210.8,-0.736152598698935,0.46006786664327,-1.00624496857325
211,-0.762807795842489,0.255855677922566,-0.869597744146983
211.2,-0.802844950993856,0.268656848271688,-0.807716678778331
211.4,-0.802844950993856,0.268656848271688,-0.758314441839854
211.6,-0.869693705876669,0.127470134099324,-0.709010433355967
211.8,-0.923292109807333,0.217400668462117,-0.709010433355967
212,-0.976993510564169,0.178891299565633,-0.745980571905772
212.2,-1.00388235791524,0.0759564622243243,-0.770656894842784
212.4,-0.990432689030966,-0.014418484369914,-0.500484775702159
212.6,-0.990432689030966,-0.183009030024211,-0.32999737183253
212.8,-0.963561007817587,-0.33951938311259,-0.20890362183253
213,-0.963561007817587,-0.510036350886027,-0.124464344183604
213.2,-0.950126597722372,-0.615465046564738,-0.0163071862856548
213.4,-0.963561007817587,-0.54952800432841,0.00765960295995072
213.6,-1.04426378949483,-0.536355854670207,-0.0523074380556743
213.8,-1.11169523938497,-0.615465046564738,-0.136512111822764
214,-1.12519926770528,-0.721283795038859,-0.245169948736827
214.2,-1.04426378949483,-0.894061924616496,-0.402928661505381
214.4,-0.909885356267294,-1.10813224474589,-0.402928661505381
214.6,-0.682916591008505,-1.35084617296855,-0.439468692938487
214.8,-0.418247172673544,-1.52739322344462,-0.476063083807627
215,-0.103959987004599,-1.55464446703593,-0.476063083807627
215.2,0.116508534113565,-1.581928135554,-0.32999737183253
215.4,0.245370915095011,-1.581928135554,-0.317859005133311
215.6,0.348027279535929,-1.31025111834208,-0.342139553229014
215.8,0.475797703425089,-1.25621879259745,-0.257269214789073
216,0.628340771357218,-1.12156474749247,0.0316149481137593
216.2,0.780029347101847,-0.947435261408488,0.186759639581044
216.4,0.880687763849894,-0.787614704767863,0.305473972161611
216.6,0.980971386591593,-0.536355854670207,0.222430873711904
216.8,1.09334378496806,-0.444336773554484,0.0316149481137593
217,1.10580067888896,-0.0661858336130781,-0.160617183844249
217.2,1.11824994341532,0.319828151067098,-0.220983814398448
217.4,1.18041997210185,0.675459979375203,-0.245169948736827
217.6,1.2795906569163,0.914267657597859,-0.342139553229014
217.8,1.39072232500712,0.989260791142781,-0.488268207708995
218,1.56268506304423,0.989260791142781,-0.512705158392588
218.2,1.78215031878153,1.03914844830831,-0.745980571905772
218.4,1.92746167437235,1.07650482495626,-0.795356105963389
218.6,1.85490994707743,1.13866054852804,-0.783006023565928
218.8,1.6116104628245,1.17588054974874,-0.586144756476084
219,1.23004918352763,1.18828022321065,-0.561644863287608
219.2,0.817819645563761,1.13866054852804,-0.427282642523448
219.4,0.39920621172587,1.07650482495626,-0.245169948736827
219.6,0.0647888685862217,1.00174629529317,-0.100395511786143
219.8,-0.26065535291036,0.914267657597859,0.0913950689633687
220,-0.537036845525106,0.307042239507039,0.210547138055166
220.2,-0.749477336247763,0.0501624329884844,0.388246227105459
220.4,-0.990432689030966,0.0243493302663165,0.482519794305166
220.6,-1.21992487653097,-0.183009030024211,0.576440502007802
220.8,-1.45131296857198,-0.496883274714152,0.646664310296376
221,-1.65707297070821,-0.747799755732219,0.809767413934072
221.2,-1.81814379437765,-0.960794331232707,1.00642554839452
221.4,-1.95693964703878,-1.10813224474589,1.14433257659276
221.6,-2.09642405255636,-1.10813224474589,1.31566493590673
221.8,-2.22488112195333,-1.01428020159404,1.85622470458349
222,-2.29519076093038,-0.960794331232707,1.91186969359716
222.2,-2.30692858441671,-0.814192654291789,1.74456660827001
222.4,-2.23658556683858,-0.562700153986613,1.49714534362157
222.6,-2.14306540234884,-0.287257076899211,1.39522616942724
222.8,-1.98013968213399,-0.00149142901102728,1.40656917174657
223,-1.68002314313253,0.0372592194875079,1.34979503234227
223.2,-1.3285750840505,0.307042239507039,0.317310977776845
223.4,-0.896479556401571,0.396407245000203,-0.257269214789073
223.6,-0.418247172673544,0.434624789555867,-0.610676120917002
223.8,0.0647888685862217,0.510899661382039,-0.881986927191416
224,0.602975895563761,0.73849689801534,-1.11857731262843
224.2,1.18041997210185,0.751091121037801,-1.28168041626612
224.4,1.7213688398997,0.926780818303426,-1.35730011383692
224.6,2.20376401201884,0.889222262700399,-1.42048389832179
224.8,2.51265149370829,0.763674853642781,-1.44579822937648
225,2.66573910967509,0.498199580510457,-1.44579822937648
225.2,2.75950436846415,0.345380900700887,-1.52188713471095
225.4,2.80626492754618,0.178891299565633,-1.57273323456446
225.6,2.77120404497782,-0.0791424528757734,-1.54729397217433
225.8,2.51265149370829,-0.33951938311259,-1.53458912293116
226,2.03592877642314,-0.496883274714152,-1.66194660584132
226.2,1.41535763994853,-0.470594288508098,-1.63642532745997
226.4,0.805228283564249,-0.523192288080851,-1.67471439758937
226.6,0.245370915095011,-0.418094517389934,-1.66194660584132
226.8,-0.234479853947958,-0.287257076899211,-1.54729397217433
227,-0.576744029362997,-0.0661858336130781,-1.58545429627101
227.2,-0.816202113469442,0.0114308579762774,-1.31946499268214
227.4,-1.01733584149679,0.0630618317921954,-1.23139030853907
227.6,-1.13871283276876,0.127470134099324,-0.981346439520518
227.8,-1.21992487653097,0.178891299565633,-0.647508930365245
228,-1.27419848187765,0.307042239507039,-0.245169948736827
228.2,-1.27419848187765,0.319828151067098,0.186759639581044
228.4,-1.26061815961202,0.243038295110066,0.588160205682119
228.6,-1.233482310613,0.0501624329884844,0.763272929986318
228.8,-1.19283098920186,0.0243493302663165,0.867767024834951
229,-1.09819788678487,0.0243493302663165,1.15579001983007
229.2,-1.01733584149679,0.0243493302663165,1.16724364837011
229.4,-0.963561007817587,0.0114308579762774,1.14433257659276
229.6,-0.883083293279013,-0.708034397761027,1.17868964751561
229.8,-0.762807795842489,-1.581928135554,1.02946155150731
230,-0.563504168828329,-1.93889320055644,1.07547061522802
230.2,-0.195259044011435,-2.03573405901591,1.22442882140477
230.4,0.245370915095011,-2.14680850664775,1.25868384917577
230.6,0.704291393915812,-1.96653068224589,1.30427806456884
230.8,1.08087544695536,-1.91127860705058,1.36115901549657
231,1.3290405775706,-1.86991107622782,1.42924182494481
231.2,1.37839703814189,-1.73242747942607,1.55359332640966
231.4,1.25483136431376,-1.00089824358622,1.5423132665952
231.6,1.04345517412821,-0.391878964106242,1.28148906310399
231.8,0.805228283564249,-0.144019962946574,0.937191654046376
232,0.564886143366495,-0.0791424528757734,0.506028819878896
232.2,0.296743443171183,0.0630618317921954,0.0794522054990132
232.4,0.0647888685862217,1.26254761060079,-0.184748958746592
232.6,-0.156094500859579,1.77699386914571,-0.32999737183253
232.8,-0.326213786443075,2.12673866589864,-0.366439174811045
233,-0.51059717877706,2.19854652722677,-0.549401592413584
233.2,-0.669622371037802,2.36538612683614,-0.894391369024913
233.4,-0.802844950993856,2.30592071851095,-1.04363853851954
233.6,-0.896479556401571,2.17463219006856,-0.981346439520518
233.8,-0.923292109807333,2.11475288709005,-0.8572057000796
234,-0.936710307439169,1.82549774487813,-0.832451175848643
234.2,-0.936710307439169,1.50870430310567,-0.733650516668956
234.4,-0.923292109807333,1.38589584668477,-0.488268207708995
234.6,-0.896479556401571,1.3735858186086,-0.415101360479991
234.8,-0.856313655217489,0.989260791142781,-0.0763419381777446
235,-0.802844950993856,0.358146785100301,-0.088362049261729
235.2,-0.722831675847372,0.0372592194875079,-0.317859005133311
235.4,-0.616509387334188,-0.144019962946574,-0.684393238226573
235.6,-0.484180400212606,-0.144019962946574,-0.758314441839854
235.8,-0.339338252385458,-0.352601887385051,-0.795356105963389
236,-0.182199427922567,-0.457461239496867,-0.894391369024913
236.2,-0.0519275163014736,-0.54952800432841,-1.04363853851954
236.4,0.0777302290598545,-0.54952800432841,-1.39519436279933
236.6,0.181013157526651,-0.708034397761027,-1.39519436279933
236.8,0.258222630182901,-0.814192654291789,-1.38255531708399
237,0.36082844988505,-0.920740009943644,-1.40783722321192
237.2,0.514014294306437,-0.934080006281535,-1.30686504761378
237.4,0.704291393915812,-0.947435261408488,-1.26910431305567
237.6,0.918336918512979,-0.960794331232707,-1.05611355225245
237.8,1.1555672194163,-0.987527729670207,-0.844827961126963
238,1.43996815935771,-1.05446612993876,-0.659796070257823
238.2,1.75785260454814,-1.21575153032939,-0.439468692938487
238.4,2.04795270220439,-1.40505397478739,-0.317859005133311
238.6,2.17985730425517,-1.40505397478739,-0.20890362183253
238.8,2.1678905989329,-1.33730781237284,-0.0163071862856548
239,2.02389340655009,-1.17535197893779,0.210547138055166
239.2,1.81855016009013,-0.920740009943644,0.517779994805654
239.4,1.50139050738017,-0.681558491388957,0.867767024834951
239.6,1.10580067888896,-0.589074970881144,1.0524737127622
239.8,0.742187550226847,-0.33951938311259,1.07547061522802
240,0.424759915033976,-0.131030918757121,1.09844844420751
240.2,0.168123295466104,0.281458972295125,1.27009074767431
240.4,-0.0129641984303799,0.510899661382039,1.41791026671727
240.6,-0.13001627667745,0.536280749638875,1.38387363036474
240.8,-0.221397349675497,0.46006786664327,1.28148906310399
241,-0.299972483952841,0.421893237431844,1.30427806456884
241.2,-0.365616748174032,0.409154055913289,1.22442882140477
241.4,-0.431423137029013,0.396407245000203,1.0524737127622
241.6,-0.497385928471884,0.268656848271688,0.890927959283193
241.8,-0.55026716931661,0.358146785100301,0.763272929986318
242,-0.55026716931661,0.319828151067098,0.588160205682119
242.2,-0.51059717877706,0.510899661382039,0.400047946770986
242.4,-0.405084559758505,0.434624789555867,0.494278598626455
242.6,-0.26065535291036,0.447347758611043,0.423636127312978
242.8,-0.0909423325856533,0.599625705083211,0.388246227105459
243,0.0518475081125889,0.536280749638875,0.340976405938466
243.2,0.168123295466104,0.510899661382039,0.305473972161611
243.4,0.245370915095011,0.586967585881551,0.269916225274404
243.6,0.206771900812784,0.73849689801534,0.611579585870107
243.8,0.0518475081125889,0.776257632573445,0.705038715203603
244,-0.2083243821462,0.864156840642293,0.646664310296376
244.2,-0.563504168828329,0.864156840642293,0.400047946770986
244.4,-0.976993510564169,0.801397441228231,0.0316149481137593
244.6,-1.39669794782003,0.751091121037801,-0.184748958746592
244.8,-1.79507918103536,0.662833331425984,-0.622943233648936
245,-2.13139719708761,0.662833331425984,-0.993793796698252
245.2,-2.37744040234884,0.599625705083211,-1.33206875244776
245.4,-2.51899714215597,0.409154055913289,-1.62367279450099
245.6,-2.56633467419942,0.0888434632619219,-1.97010261933009
245.8,-2.53082461102804,-0.183009030024211,-2.03474647919337
246,-2.37744040234884,-0.444336773554484,-2.22962410370509
246.2,-2.11973566754659,-0.655101658503215,-2.30797035614649
246.4,-1.80660624249776,-0.987527729670207,-2.33413727204005
246.6,-1.41034311993917,-1.18881595293681,-2.22962410370509
246.8,-0.936710307439169,-1.35084617296855,-2.19053680817286
247,-0.391921946843466,-1.56828487078349,-2.03474647919337
247.2,0.129423191706339,-1.65024268786112,-1.97010261933009
247.4,0.615663578669229,-1.63656795183818,-1.81558067719142
247.6,1.03097348467509,-1.65024268786112,-1.76427299896876
247.8,1.34139065996806,-1.74614513079325,-1.61093265930812
248,1.53818135515849,-1.75987041155497,-1.24395878235499
248.2,1.6238289381663,-1.75987041155497,-0.919207882086436
248.4,1.6360416914622,-1.77360713640849,-0.672090839544932
248.6,1.68483357683817,-1.56828487078349,-0.427282642523448
248.8,1.74569707171122,-1.45936286608378,-0.378592800299327
249,1.78215031878153,-1.18881595293681,-0.0523074380556743
249.2,1.78215031878153,-0.960794331232707,0.411845851739248
249.4,1.87911420122782,-0.589074970881144,0.506028819878896
249.6,2.09599309221903,-0.287257076899211,0.506028819878896
249.8,2.311101963679,-0.0273560301462812,0.821377445062001
250,2.54806332842509,0.204568026860555,1.0524737127622
250.2,2.78289418474833,0.396407245000203,1.17868964751561
250.4,2.87624173418681,0.523588298161824,1.463223148187
250.6,2.77120404497782,0.763674853642781,1.49714534362157
250.8,2.52445988909403,0.951787112553914,1.50844638427099
251,2.22765164629618,0.976774333318074,1.80045573790868
251.2,1.91538434282939,0.87669384320577,2.01171748717626
251.4,1.55043225542704,0.851616977055867,2.23217074950536
251.6,1.11824994341532,0.87669384320577,1.98956172545751
